Image name,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness
02176.jpg,35.83,39.17,47.5,43.83,33.17,25.17
02177.jpg,54.57,39.86,45.29,49.14,41.5,57.29
02178.jpg,36.43,52.57,49,55.86,43.43,40.57
02179.jpg,80.83,81.5,79.17,79.67,79.83,81.33
02180.jpg,82.5,81.38,77.75,75.25,76.38,81
02181.jpg,59.67,66.5,67.67,60.33,64.67,52.5
02182.jpg,17.17,42.83,35.17,43.5,28.67,9.83
02183.jpg,34.56,57.56,44.22,46.33,39.33,22.89
02184.jpg,20,43.5,24.5,20.17,29.33,20.5
02185.jpg,25.86,45,33.29,30.57,28.14,26
02186.jpg,65.5,65.17,67.5,65,72.17,64.5
02187.jpg,84.56,84.89,85.88,79.56,81.88,74.11
02188.jpg,17.67,46.67,36.5,27,33.17,9.83
02189.jpg,26.67,43.33,38,33,37.33,14.33
02190.jpg,35,50.14,44.43,49.71,32.43,20.71
02191.jpg,28,38.17,41.67,37,28.67,15.33
02192.jpg,44.57,46.29,55,56.14,37.14,41.86
02193.jpg,48.86,42.43,41.57,55,51.71,39.57
02194.jpg,61.43,52.86,54.86,63.71,60,57.71
02195.jpg,71.67,74.17,59.83,67.5,75.5,74
02196.jpg,69.17,78,72.67,66.67,75.33,75.67
02197.jpg,48,64.75,62,55.75,57.25,36.88
02198.jpg,29.5,64,61,48.33,35.67,20.83
02199.jpg,24,37.17,50,39.83,30.67,15.33
02200.jpg,54.43,44,55.43,58.71,51,62.86
02201.jpg,26.83,16.67,34.33,37.17,41.83,39.17
02202.jpg,38.33,32,38.33,42.5,33.5,30.5
02203.jpg,33.5,35.83,39.83,45.5,47.5,21.5
02204.jpg,16.43,51.14,54.14,46.57,42.43,12
02205.jpg,24.86,49.57,55.71,57.43,37.43,16.86
02206.jpg,69.71,67.71,53.14,73.86,74.71,72.71
02207.jpg,59.67,64.33,58.5,68,63.17,68.83
02208.jpg,74.5,80.5,70.67,75.33,75.83,78
02209.jpg,80.43,79.57,73.83,80.57,75,78.57
02210.jpg,79.17,72.5,77.5,76,74.5,77.5
02211.jpg,15.67,47.33,48.33,34.83,49.67,10.17
02212.jpg,62.43,62.86,57.86,57.86,67,64.29
02213.jpg,21.71,39.29,36.57,33.57,29.29,28
02214.jpg,56.5,53.5,59.33,60,73.33,67.17
02215.jpg,53.67,64,56.5,62.5,53.33,62.5
02216.jpg,39.33,50.67,51.33,53,43.17,29.5
02217.jpg,79,69.43,72.57,74.86,69.86,79.33
02218.jpg,74.17,75.67,74,76.33,77,79.67
02219.jpg,48.67,43,42,47.33,49.67,44.83
02220.jpg,41.29,31.43,35.71,21.67,55,42
02221.jpg,56,65.33,63.33,59.83,62.33,58
02222.jpg,44.71,65,55.43,59.86,52,35.57
02223.jpg,31.5,41,50,41.17,48.67,31.33
02224.jpg,75.71,79.14,78.57,75.57,67.71,72.33
02225.jpg,77.71,79.29,75.29,77.71,77.43,79.43
02226.jpg,33.33,48.17,49.83,43.83,36.5,27.67
02227.jpg,71.67,76.33,76,75.83,72.17,80.33
02228.jpg,42.86,53.86,54.57,55.71,45.14,43.43
02229.jpg,33.67,45.17,45.33,43.33,38,33.17
02230.jpg,38.43,54.86,56.86,54.14,48.14,35.14
02231.jpg,25,30.67,43.33,40.67,32,24.67
02232.jpg,61,66.8,66.4,65.2,60.2,60.2
02233.jpg,55.75,53.5,57.75,54,55,53
02234.jpg,64.25,51.75,65.5,59.25,60.75,55.5
02235.jpg,52.75,39.5,53.75,61.75,53.75,48.75
02236.jpg,48.25,66.75,60.25,55.5,51,39.25
02237.jpg,65,59.75,67.25,68.75,71.75,66.75
02238.jpg,42.25,49.25,43.25,51.25,40.5,23.5
02239.jpg,64,52.5,60.5,61.5,66,63.5
02240.jpg,59.5,55,59.75,64,59,55.25
02241.jpg,73.5,77.8,74,75.56,69.1,71.2
02242.jpg,55,74.9,76.56,76.78,57.44,53.67
02243.jpg,14.1,48.2,45.1,35.25,25,6.11
02244.jpg,73.1,74.6,77.3,75.44,72.8,81.6
02245.jpg,26.9,55,54.82,55.7,36.82,19.73
02246.jpg,36.6,35.4,43.6,43.5,39,46.3
02247.jpg,21.4,46.9,47.8,52.89,23.5,9.44
02248.jpg,16.56,35.44,42.33,44.63,15.75,8.56
02249.jpg,22.1,32.44,44.5,47.11,27.3,17.3
02250.jpg,76.22,78.67,75.78,82.63,72.56,83.5
02251.jpg,50.9,69,62,68.56,43.3,41.2
02252.jpg,40.27,41,32.45,47.6,32.64,41.18
02253.jpg,17.11,44.8,33,40,21.2,10.56
02254.jpg,51.78,42.56,50.67,54.38,31.78,44.44
02255.jpg,70.22,74.89,74.11,76.75,68.44,68
02256.jpg,34.73,63.73,63.91,62.6,36.82,20.27
02257.jpg,75.67,73.33,73.11,74.88,78.63,78.33
02258.jpg,26.8,61.44,53.2,47,26.7,20
02259.jpg,64.22,65.22,68.78,69.13,51.67,60.78
02260.jpg,58.89,76,72.11,71.75,56,60.56
02261.jpg,62.09,69.82,69.9,70.6,56.64,65.55
02262.jpg,27,49,56.56,57.88,32.67,21.38
02263.jpg,30.22,37.89,53.33,44.25,33.56,23.78
02264.jpg,54.4,55.5,59.3,55.44,50,53
02265.jpg,35.63,63,65,67.75,41.56,32.38
02266.jpg,19.8,47.4,39.7,41.88,17.7,13.7
02267.jpg,67.88,56.22,53.44,60.25,63,70.11
02268.jpg,40.27,29.55,41.55,45.6,28.91,45.9
02269.jpg,62,71.11,59.67,70.63,56.75,69.38
02270.jpg,11.22,36.22,22.44,23.88,20.38,7.13
02271.jpg,62.1,54,59.8,63,62.4,58.1
02272.jpg,23.82,58.27,49.09,57.2,18.2,17.5
02273.jpg,76.56,82.22,79.75,81,76.33,77.78
02274.jpg,74.83,78.25,80.45,77.8,73.5,77.58
02275.jpg,42.11,64.67,66.89,64.5,31.67,33.89
02276.jpg,58.22,61.8,70.7,65,53.8,57.44
02277.jpg,51.4,44.2,49.8,58.22,45.6,56.1
02278.jpg,19,55.9,46.2,59.33,23.4,13.5
02279.jpg,58.4,57.1,69.6,64.11,60.3,65.6
02280.jpg,14.89,43.78,49.89,48.5,23.33,12.89
02281.jpg,26.44,60.33,65.67,61.13,29.33,17.33
02282.jpg,66.4,65.36,73.4,66.4,54.3,61.09
02283.jpg,28.8,60,67,62.56,38.3,22.5
02284.jpg,61.44,68.67,72.33,69.38,57.89,67.75
02285.jpg,13.7,42,37.3,35.78,23.4,10.7
02286.jpg,38.22,69.22,75.44,60.5,44.44,30
02287.jpg,23.89,65.5,53.78,53.25,28.33,16.67
02288.jpg,14.89,44.7,38.1,28.13,27.2,9.67
02289.jpg,79.75,75.22,71.78,72.63,70.33,76.88
02290.jpg,30,65.64,65.18,64.56,33.91,19
02291.jpg,28.22,64.9,65.7,64.11,36.6,23.1
02292.jpg,62.44,75,67.44,63,58.56,65.56
02293.jpg,64.6,63,73.09,70.4,61.4,71
02294.jpg,20.25,66.33,60.33,66.13,32.44,16.56
02295.jpg,23,62.44,54.6,63.56,31.1,12.6
02296.jpg,23.7,65.8,60.5,56.56,33.3,13.33
02297.jpg,72.5,69.4,80.44,77.67,69.5,77.6
02298.jpg,12,17.44,31.67,34.63,18.67,12.13
02299.jpg,67.56,64.11,73.22,69.86,64.56,72.75
02300.jpg,24,54.36,56,58.4,37.09,30.64
02301.jpg,53.5,57.6,64.4,61.44,54.9,70.44
02302.jpg,43,48.89,55.89,46.63,35.22,46.13
02303.jpg,69.75,74.13,78,69.75,65.89,78.29
02304.jpg,48.67,61.22,53.67,55.13,30.22,50.44
02305.jpg,57.44,60,72.38,60.25,53.22,54.78
02306.jpg,65.5,70.8,77.78,73.33,60.9,70.9
02307.jpg,61.75,55.63,65.75,60.71,69.5,68.38
02308.jpg,43.56,37.11,46.67,54,37.67,46.89
02309.jpg,69,61,74.11,66,67.6,76.3
02310.jpg,59.9,60.8,75.89,79.13,59.5,69.2
02311.jpg,72.09,60.58,67.64,70.5,70.09,65.36
02312.jpg,77.69,68.31,75.15,72,65.57,73.62
02313.jpg,37.27,56.33,64.64,49.82,42.92,25.73
02314.jpg,37.4,41.73,64.8,46.1,33.8,28.6
02315.jpg,71.3,63.45,72.3,72.89,65.91,72.67
02316.jpg,32.3,40.45,54.8,44.3,39.27,21.2
02317.jpg,31.6,57.27,62.6,54.7,38.75,24.6
02318.jpg,60.11,55,66,58.3,37.82,54.3
02319.jpg,36.6,54.27,68.6,54.8,48.09,17.5
02320.jpg,81.64,71.17,74.91,70.09,69.25,78.55
02321.jpg,29.3,57.27,61.7,54.1,45.55,19.1
02322.jpg,76.82,72.64,74.36,70.91,68.83,71.8
02323.jpg,77.18,69.91,73.2,74,66.17,78
02324.jpg,76.55,65.54,76.64,72.45,66.77,75.91
02325.jpg,42,54.45,60.6,58.2,46.45,27.4
02326.jpg,29.22,45.91,59.3,51.9,36.36,14.78
02327.jpg,38.3,49.64,54.9,54.1,43.27,26.4
02328.jpg,41.11,54.09,57.9,57.1,49.18,36.56
02329.jpg,81.25,78.55,78.18,80.09,71.31,77.73
02330.jpg,68.1,65,81.3,74.9,60.33,58.1
02331.jpg,36.5,53.45,72.7,59.4,43.36,23.44
02332.jpg,32.9,29.45,61.9,36.11,37,26.9
02333.jpg,61.55,55,58.55,62.55,55.08,55.18
02334.jpg,41,21,49,39.9,49.82,39.22
02335.jpg,45,43.17,65.4,49.27,47.75,28.82
02336.jpg,71,67.09,79.56,73.1,53.73,71.6
02337.jpg,31.9,49.36,58.3,46.5,40.82,19.3
02338.jpg,29,51.36,62.4,46.6,36.73,20.1
02339.jpg,66.82,67.91,69,69.5,48.5,67.7
02340.jpg,82.1,81.82,82.9,82.6,73.55,83.2
02341.jpg,80.6,73.25,80.4,77.5,73,78.7
02342.jpg,37.55,63.33,68.55,64.45,50.75,26.91
02343.jpg,48.7,50,69.45,66.36,47.58,56.64
02344.jpg,82,76,87.4,80.2,77.27,75.1
02345.jpg,77.4,72.73,82.3,80.3,77.18,69.6
02346.jpg,66.1,58.18,75.9,75.6,60.36,56.8
02347.jpg,77.4,77.5,82.2,81.4,76,74.3
02348.jpg,67.1,56.27,75.6,71.7,65.55,66
02349.jpg,47,49.27,56.5,70.4,32.7,44.1
02350.jpg,82,75.27,86.3,81.4,75,83.1
02351.jpg,80.3,70.25,85.6,80.9,70.58,82.7
02352.jpg,77.4,72.73,85.1,80.11,63.45,72.11
02353.jpg,84.2,79.45,85.4,83.6,68.45,83.5
02354.jpg,51.8,57.6,69.1,67.5,48.73,52.8
02355.jpg,75.4,70.64,86.1,83,61.36,76
02356.jpg,68.1,61.55,83.1,78.7,64.73,77.6
02357.jpg,37.3,48.36,69.4,60,37.09,22.4
02358.jpg,23.9,40.27,48,42.6,27.36,12.44
02359.jpg,79.3,82.5,83.7,81.7,68.82,78.9
02360.jpg,16.2,25.91,39.2,27.3,21.8,8.6
02361.jpg,35,48.09,53.1,55.2,27.27,27.2
02362.jpg,24,34,45.27,46.55,23.58,18.18
02363.jpg,69.1,69.27,68.3,70.9,65.18,73.4
02364.jpg,77.2,77.8,77.8,77.8,76,77.5
02365.jpg,26.78,55.45,60.1,60.6,38.27,17.3
02366.jpg,65.64,67.42,74.91,71.45,64,62.55
02367.jpg,41,44.82,55.3,51.6,40.91,32.7
02368.jpg,45.18,52.55,60.1,57,43.58,35.7
02369.jpg,43.6,50.18,56.7,57,28.09,43.4
02370.jpg,79.5,67.45,79,74.9,61.45,78
02371.jpg,64.8,64.18,74.8,69.4,50.64,65.9
02372.jpg,85.7,84.9,83.8,81.4,82,85.6
02373.jpg,35.3,38.73,53.8,53.3,33.2,26.7
02374.jpg,35.7,33.82,58.9,48.9,37.91,21.89
02375.jpg,79.73,79,80.27,80.64,72.92,81.45
02376.jpg,66.6,66.73,70.9,72.2,60.45,60.4
02377.jpg,74.4,62,71.9,70.4,69.82,73.5
02378.jpg,75,62.45,74,77.4,65.36,72.9
02379.jpg,83.91,80,83.4,81.55,79.75,84.18
02380.jpg,42.44,58.91,66.22,65.56,46.73,21.11
02381.jpg,20.2,28,47.22,26.44,31.8,21.3
02382.jpg,45.75,33.17,59.73,38.67,56.33,56
02383.jpg,75.67,78.42,78.36,74,73.25,72.64
02384.jpg,26.67,51.42,45.45,48.33,48.08,28.25
02385.jpg,73,67.36,62.27,62.91,65,71.27
02386.jpg,50.75,59.17,56.08,55.08,57.33,41.25
02387.jpg,31.64,58.27,59.36,53.09,48.73,24.5
02388.jpg,84.17,78.75,83.08,80.58,80.5,79.92
02389.jpg,53.9,48.2,60.9,51.4,56.6,55.1
02390.jpg,58.82,39.55,55.73,38.36,61.91,57.27
02391.jpg,33.46,42.31,43.77,41.85,48.08,31
02392.jpg,74.75,71.5,72.25,72.42,74.58,74.64
02393.jpg,48.42,53.5,58.08,54.83,57.92,46.5
02394.jpg,74.9,73,72.9,70.4,71.4,68
02395.jpg,26.8,54.8,52.7,48.5,36.8,21
02396.jpg,23.22,25.78,22.5,20.11,29.44,18.56
02397.jpg,15.44,19.63,17.5,12.22,13,9.13
02398.jpg,65.67,56.13,66.44,60,65,68.44
02399.jpg,25.33,37.89,34.88,39.78,38.67,22.33
02400.jpg,59.5,69.89,67,61.3,52.5,51.9
02401.jpg,54.75,60.67,63.67,62.83,62.25,46.42
02402.jpg,60.22,53.63,64.67,54.67,47.11,51.67
02403.jpg,28.9,48,54.4,46.7,36.2,20.33
02404.jpg,64.56,66.88,69,63.33,58.56,65.78
02405.jpg,33.6,50.5,51.6,51.5,46.2,25.5
02406.jpg,68.5,62.3,67.7,66.2,63.6,63.4
02407.jpg,76.63,66.11,69,72.5,67.67,69.67
02408.jpg,60.11,58.67,59.89,62.11,58,55.22
02409.jpg,36,49.91,53.45,50.36,43.18,34.27
02410.jpg,52.38,53.88,50.25,56,45,54
02411.jpg,47.9,53.4,50.4,57.6,50.8,38.9
02412.jpg,66.22,60.33,64.67,61.56,60.33,64.67
02413.jpg,10.8,40.4,28.3,13.7,24.3,11.8
02414.jpg,58.78,49,53.11,50.78,56.89,58.56
02415.jpg,79.3,78.4,77.2,76.4,69.4,80.44
02416.jpg,41.75,49.63,48.38,47,45.38,36.63
02417.jpg,75.88,75,76.29,71.38,64,73.13
02418.jpg,68.89,75.75,70.22,73.13,64,71.33
02419.jpg,15.67,38.5,32.4,29.6,25.1,10.5
02420.jpg,79.86,79,76.71,79.43,70.38,80
02421.jpg,80.88,77.25,79.29,83.57,69.88,85.29
02422.jpg,25.44,46.33,45.11,39.22,34.78,23.33
02423.jpg,69.25,75.5,69.5,74,74.63,73.25
02424.jpg,39.7,48.8,48.1,48.8,51.9,34.7
02425.jpg,21.7,36.5,33.7,33,38.6,15.6
02426.jpg,76.5,72.38,75.13,74.63,69.38,72.88
02427.jpg,76.88,67.33,79.63,70.44,61.11,71.11
02428.jpg,39.5,50.75,52.38,41.5,41,34.13
02429.jpg,53.25,52.38,56.63,44.63,49.88,47.88
02430.jpg,16.1,37.6,40.7,31.2,26.7,11.8
02431.jpg,15.14,42.63,41.75,35.75,25.88,14.75
02432.jpg,57.75,53.88,63,59.88,56.13,55.75
02433.jpg,62.67,58.2,62.6,66,51.2,60.7
02434.jpg,18.9,44.9,49.9,47.9,27.67,24.5
02435.jpg,18.33,26.63,40.11,35.89,25.25,25
02436.jpg,23,38,42.63,39.25,24.57,21.25
02437.jpg,74.14,65.5,64.63,64.38,70.71,73.86
02438.jpg,20.56,34.38,42.56,22.44,28.56,16.78
02439.jpg,19.38,38.75,28.57,35.63,28.38,16.38
02440.jpg,38,49.25,49.25,47.88,40.13,35.25
02441.jpg,60.89,62.44,62.56,61.11,60.67,61.67
02442.jpg,34,49,47.63,46.75,34.13,26.29
02443.jpg,80.56,79.67,85.88,83.38,74.44,83.63
02444.jpg,69.38,64.75,61.75,65.25,55.25,60.5
02445.jpg,31.44,45,38.63,37.13,38.78,29.67
02446.jpg,51.7,57.44,47,54.33,48.1,52.3
02447.jpg,52.75,59.13,52.88,54.63,48.88,52.63
02448.jpg,40.25,51.5,40.43,47.75,41.25,37.13
02449.jpg,21.63,43,38.25,40.13,25,18.75
02450.jpg,58,58.22,60,57.67,55.56,51.44
02451.jpg,28.5,25.91,45.75,30.82,35.67,21.83
02452.jpg,87.25,85.42,88.75,81,86,88
02453.jpg,62.58,76.58,80.33,76.55,69.67,55.67
02454.jpg,28.82,56.82,50.18,48.09,36.09,25.73
02455.jpg,50.9,53.2,63.1,56.1,43,42.7
02456.jpg,26.91,66.1,59.27,51.45,38.82,16.27
02457.jpg,27.1,47.33,54.8,51.5,39,14.9
02458.jpg,71.11,52.9,67.11,62.56,68.78,65.6
02459.jpg,83,88.9,88.2,85.27,81.82,85.9
02460.jpg,34.91,56.73,49.09,44.36,27.73,19
02461.jpg,39.55,42.4,47,40.45,32.18,34.91
02462.jpg,24.3,54.8,49.2,45.1,40.1,16.3
02463.jpg,38.7,42.5,52.9,46.7,36.3,36.7
02464.jpg,74.5,77.2,70.1,72.4,61.8,73.2
02465.jpg,12.73,50.82,40.45,34.91,34.64,5.09
02466.jpg,32.7,66.2,66.2,58.6,46.1,16.67
02467.jpg,63.1,61.1,71.78,52,62.5,57.8
02468.jpg,23.4,59.11,37.8,36,37.2,15.1
02469.jpg,72.09,66.42,72,58.5,71.91,68.25
02470.jpg,50.1,48.5,60.11,45.4,51.3,46.3
02471.jpg,30.6,34,27.5,32.1,22.44,26.1
02472.jpg,13.67,23.6,27.3,26.6,8.78,8.2
02473.jpg,29.33,46.08,41.33,43.33,30.73,17.82
02474.jpg,67.82,63.73,59.45,66.64,66.27,68
02475.jpg,41.36,32,34.18,38,32.91,40.09
02476.jpg,40.6,47.1,33.4,43.3,33.22,36.3
02477.jpg,66.91,57.73,67.27,71.6,65.3,63.64
02478.jpg,42,56.3,52.1,57.8,42.3,33.7
02479.jpg,86,87.25,86.5,88.82,85.64,82.58
02480.jpg,60.6,65.7,57.6,62.9,54.2,59.7
02481.jpg,18.9,41.78,33.3,31.78,31.2,17.1
02482.jpg,70.1,74,73.1,70.67,77.78,70.8
02483.jpg,26.5,30.36,38.5,36.83,36.25,20.92
02484.jpg,68.38,66.42,71.83,65.85,70.5,68.77
02485.jpg,60.09,64.73,68.36,62.45,61.82,46.3
02486.jpg,49.9,37,54.73,50.55,53.91,46.18
02487.jpg,69.8,75.89,68.4,64,69.2,61.6
02488.jpg,11.6,9.91,16.1,19.45,25.09,23.3
02489.jpg,72.55,62.82,72.64,72.4,72.09,69.82
02490.jpg,71.45,62.91,61,63.82,75.09,72.1
02491.jpg,54.92,44.91,55.33,45.82,58.25,54.5
02492.jpg,70.9,68.7,66,68.4,72.7,73.2
02493.jpg,32.8,65.9,53.5,54.4,30.11,19.2
02494.jpg,28.17,53.5,47.67,42.09,31.75,17.36
02495.jpg,33.09,58.36,57.45,54.18,34.36,17.2
02496.jpg,79.2,74.8,79.22,77.44,73.1,77.2
02497.jpg,26.5,32.4,37.9,38.5,37.4,13.8
02498.jpg,64.82,51.82,63.5,53.27,63.73,59.27
02499.jpg,17,35.6,40.5,37.8,35.4,12.1
02500.jpg,80,81.25,85,80.58,84.82,83.75
02501.jpg,50.1,68.4,67.7,62.5,39.7,39.1
02502.jpg,66.73,69.27,64.6,63.45,68.73,69.64
02503.jpg,84.25,85.17,85.36,83.33,82.33,80.92
02504.jpg,54.44,59.89,40.56,51.25,60.56,54.67
02505.jpg,64.5,52.15,65.15,67.42,73.75,67.58
02506.jpg,34.22,47,54.11,46.11,41.78,28
02507.jpg,19.9,39.9,48.8,40.2,25.22,9.6
02508.jpg,79.33,80.45,80.45,76.25,78.75,84.18
02509.jpg,23,39,52.78,43.44,38.33,16.22
02510.jpg,21.6,21.9,42.6,25.9,31.9,24.9
02511.jpg,80.33,80.5,76.33,79.75,74.33,80.56
02512.jpg,34.9,31,45,35.4,39.4,39.8
02513.jpg,62.11,60.44,67.44,61.89,60.67,60.89
02514.jpg,28,46.22,43.56,30.63,28.56,19.75
02515.jpg,25.89,59,51.56,48.56,45,18.89
02516.jpg,32.4,41.4,41.9,30.5,40.3,41.1
02517.jpg,31.33,47.22,53.67,41,35,25.89
02518.jpg,27.33,42.44,48.56,43,31.78,16
02519.jpg,19.73,14.67,25.92,22.17,30.83,27.27
02520.jpg,31.25,38,44,34.63,33.5,26.29
02521.jpg,66.18,56.55,62.8,59.91,71.9,72
02522.jpg,56,56.18,57.45,60.45,57.3,52.09
02523.jpg,44.1,57.82,54.09,57,51.7,36.18
02524.jpg,58.55,42.82,65.45,58.73,79.11,69.91
02525.jpg,44.56,57.78,59.11,60.89,53.63,33.63
02526.jpg,31.27,49.7,56.2,49.36,39.2,18.45
02527.jpg,35.6,17.78,43.6,37.7,51,49.8
02528.jpg,75.5,75.9,75.8,78.5,76.44,77.7
02529.jpg,49.23,58.92,55.21,54.92,54.31,37
02530.jpg,63.67,62,61.67,58.11,73,73
02531.jpg,63.36,48.3,61,59,64.4,70.27
02532.jpg,38.4,53.56,59.67,51.5,53.44,23.7
02533.jpg,85.67,81.33,83.22,83.67,90,83.78
02534.jpg,31.4,45.56,52.1,48.5,50.56,15.1
02535.jpg,59.73,56.55,56.4,58.82,57,56.09
02536.jpg,61.44,42.67,70.44,57.78,69.5,67.33
02537.jpg,73,73.44,77.11,73.63,74.88,78.44
02538.jpg,73.56,62.89,76.11,65.33,79.57,76.56
02539.jpg,87.27,81.27,88,87.5,88.1,88.6
02540.jpg,46.64,54.36,50.64,51.09,33.56,37.45
02541.jpg,37.67,36.56,49,40,44.63,28.22
02542.jpg,21.11,16.67,28.56,27.56,32.38,13
02543.jpg,14.89,20.1,32.4,28.1,36,8.3
02544.jpg,16.09,28.36,30.45,32.09,41.3,4.9
02545.jpg,58.82,53.09,57.45,54.27,57.4,60.82
02546.jpg,40.92,60.36,55,49.5,44,29.67
02547.jpg,37.45,33,45.91,37.27,37.1,37.64
02548.jpg,33.36,53.6,55.27,49.55,37.5,11.9
02549.jpg,76.44,65.44,81.56,79.63,86.88,83.11
02550.jpg,39,44.36,58.2,51.45,45.67,28.3
02551.jpg,56.2,63.8,69,64.6,63.25,53.7
02552.jpg,46.6,55.4,62.9,59.6,56.67,39.67
02553.jpg,24.88,36.38,43.13,39.89,39.63,10.67
02554.jpg,20.18,44.82,50.36,50.9,43.4,8.5
02555.jpg,60.75,57,56.67,60.89,47.38,60.22
02556.jpg,57.4,49.3,61.2,63.8,64.78,67
02557.jpg,54.75,38.75,52.33,48.08,62.45,65.25
02558.jpg,69.44,60.78,62.89,64.67,79.88,79.25
02559.jpg,67.11,64.56,69.33,69.33,68.88,78.88
02560.jpg,61.78,58.33,61.33,63.44,56.5,65.75
02561.jpg,71.67,69,72.89,72.5,73.75,71.33
02562.jpg,30.56,38.11,46.13,41.5,36.38,19
02563.jpg,80.56,77.11,77.33,78.75,80,80.67
02564.jpg,74.1,75.9,79.8,77.4,80.25,84.22
02565.jpg,47.4,56,55.1,52.8,50.67,36.1
02566.jpg,36.11,37.63,39.78,39.25,27.43,30.78
02567.jpg,63.92,63.33,59.17,61.25,64.64,60.33
02568.jpg,30.2,49.73,50.6,42.73,44.1,15.7
02569.jpg,28,39.09,53.6,40.55,48.33,19.3
02570.jpg,54.4,54,58.3,55,47,54.2
02571.jpg,53.8,58.4,61.9,55,52.11,52.6
02572.jpg,29.2,45.7,57.3,46.44,53.78,14.56
02573.jpg,8.75,27.22,32.67,33.33,17.88,6.78
02574.jpg,54,63,65,68.1,61.89,42.18
02575.jpg,54.45,45.45,61,56,58,49.36
02576.jpg,33.56,48,52.44,55.78,47.75,26.78
02577.jpg,55.7,62.5,63.1,62.7,55.78,54.8
02578.jpg,42.27,55.27,61,56.09,63.8,27.91
02579.jpg,42.33,54,60.7,59,57,35.1
02580.jpg,34.5,19.3,38.9,36.6,63.22,38.5
02581.jpg,74.25,64.67,74.44,74.38,70.38,75.44
02582.jpg,41.67,26.11,47.22,41.67,41.57,32.56
02583.jpg,32.11,40.22,47.33,36,37.13,22.78
02584.jpg,61.73,56.09,55.45,57.18,51.4,53.55
02585.jpg,76.58,67,79.08,70.58,77.17,79.31
02586.jpg,34.5,26.2,46.8,36.2,45.78,27.5
02587.jpg,24.67,47.67,49.22,45.22,49,10.22
02588.jpg,66,69.89,69.13,66.44,66,65.56
02589.jpg,8.73,11,19.18,12.09,17.8,7.82
02590.jpg,26.09,40.73,38.5,40.55,35.33,10.9
02591.jpg,19.55,46,45.09,41,43.27,8.82
02592.jpg,37.55,18.73,26.6,22.09,46.73,29.45
02593.jpg,64.18,57.6,55.27,62.7,60.82,64.9
02594.jpg,27.2,35.1,29.89,22.44,30.89,26.44
02595.jpg,57.27,62.09,57.55,58.64,54.55,40.27
02596.jpg,73.6,68,69.6,68.7,63.6,63.4
02597.jpg,37.27,47.09,49.91,53.36,49.55,24
02598.jpg,40.22,41.9,45.4,54.3,52.3,35.4
02599.jpg,64.3,66.6,68.9,63.9,61.1,49.2
02600.jpg,67.8,64.5,61.2,59.8,59.5,57.6
02601.jpg,76.1,65.64,76.2,75.5,65.45,67.18
02602.jpg,28.2,51.6,56.3,53.5,50.6,11.9
02603.jpg,10,4.3,20.4,15.7,40.6,8.89
02604.jpg,14,44.83,39.42,39,42,10.67
02605.jpg,69.6,65.5,67.36,56.64,59.09,65.5
02606.jpg,28.3,48.7,54.4,48.7,42.8,16
02607.jpg,42,49.09,55.36,44.18,45.73,38.09
02608.jpg,51.9,66.6,60.5,58.4,64.11,32.22
02609.jpg,30.1,25.6,29.44,24.44,23.4,26.2
02610.jpg,76,74.91,65.82,68.73,61.18,78.7
02611.jpg,50.2,41.8,46.5,50.4,36.4,31.6
02612.jpg,61.73,57.27,61.73,54.18,54.64,53
02613.jpg,37.64,50.64,57.73,50.91,38.82,20.18
02614.jpg,62.92,66,74.23,65,58.77,62.25
02615.jpg,59.3,43.3,63.4,53.9,52.5,50
02616.jpg,65.91,56.27,66.82,67.64,58.91,61.45
02617.jpg,54,55.2,75,67.67,56.7,49.3
02618.jpg,74.67,67.42,76.5,72.55,64.08,71.33
02619.jpg,37.3,44.4,57.9,59.4,41.8,21.7
02620.jpg,34.56,32.1,36.8,40.2,25,20.2
02621.jpg,72.56,71.56,65.9,65.6,61.7,71.67
02622.jpg,62.2,57.4,62.9,58.6,55.3,53.1
02623.jpg,50,40.08,46.69,50.15,40.23,44
02624.jpg,63.1,68.5,64.3,64.5,67.4,54.6
02625.jpg,73.36,68.55,63.73,64.45,64.82,60.18
02626.jpg,68.23,64.62,64.08,66.38,67.08,63.69
02627.jpg,46.44,58.7,57.9,56.4,59.8,43
02628.jpg,48.7,45.5,56.5,44.67,46.3,40.9
02629.jpg,71.5,69.83,66.25,65.42,59.25,61.5
02630.jpg,76.83,79.91,71.42,77,73.33,71.42
02631.jpg,51.3,40.67,49.6,47.5,48,35.6
02632.jpg,63.64,52.73,69.4,62.45,65.82,63.18
02633.jpg,69.6,63.3,74.56,67.5,73.67,68.7
02634.jpg,45.91,38.7,50.18,47.36,43.91,36.3
02635.jpg,66.8,65.6,70.2,60.4,61.3,60.7
02636.jpg,69.27,65.82,73.27,73.3,61.73,64.09
02637.jpg,21.6,18.9,20.8,23.5,36.6,26.4
02638.jpg,64.1,64,58.5,68.67,59.3,52
02639.jpg,35.08,29.38,32.92,25.25,44.23,35.92
02640.jpg,29.8,24.5,36.18,28.91,42.09,28.64
02641.jpg,23.7,47.2,46.5,44.7,48.1,14.7
02642.jpg,66.36,70.5,63.55,66.64,67.27,72.6
02643.jpg,44.1,57.5,61.9,57.1,47.7,30.2
02644.jpg,28.2,36.78,48.8,49.1,40.5,11.8
02645.jpg,61.33,54.5,60.92,54.92,59.67,55.25
02646.jpg,73.6,67.36,65.73,67.45,60.73,74.5
